,Unnamed: 0,Country,City,Year,co,no2,o3,pm10,pm25,so2,lat,lon
188,188,CZ,Prague,2021,,8.249546827794562,20.516012084592145,16.45619335347432,43.105740181268885,1.394920634920635,50.0850112,14.4265172
189,189,CZ,Prague,2022,,8.256610169491525,20.70610169491525,17.291525423728814,44.77966101694916,1.5847750865051904,50.0850112,14.4265172
190,190,CZ,Prague,2023,,7.5,15.5,18.0,50.0,0.7,50.0850112,14.4265172
191,191,DE,Augsburg,2016,0.1,12.783333333333331,9.733333333333333,18.5,,16.183333333333334,48.3690341,10.8979522
192,192,DE,Augsburg,2017,0.1,13.219125683060108,18.974316939890716,20.27322404371585,,15.298907103825137,48.3690341,10.8979522
193,193,DE,Augsburg,2018,0.1,12.886931818181818,20.668181818181814,19.363128491620117,,6.888652482269503,48.3690341,10.8979522
194,194,DE,Augsburg,2019,0.0999999999999999,11.827807486631016,19.393565683646116,16.331550802139038,,,48.3690341,10.8979522
195,195,DE,Augsburg,2020,0.1,10.695454545454544,18.524556962025315,14.414141414141412,,,48.3690341,10.8979522
196,196,DE,Augsburg,2021,0.1,10.032647814910025,18.023650385604117,14.197943444730075,,,48.3690341,10.8979522
197,197,DE,Augsburg,2022,0.1,9.226101694915254,20.389830508474574,13.769491525423728,,,48.3690341,10.8979522
198,198,DE,Augsburg,2023,0.1,14.7,4.9,20.0,,,48.3690341,10.8979522
199,199,DE,Berlin,2016,,24.066666666666663,12.633333333333333,20.0,,,52.5173885,13.3951309
200,200,DE,Berlin,2017,,29.859340659340656,17.95,27.785714285714285,,,52.5173885,13.3951309
201,201,DE,Berlin,2018,0.1,8.92841530054645,23.72568306010929,22.55191256830601,60.56296296296296,0.5285714285714286,52.5173885,13.3951309
202,202,DE,Berlin,2019,0.1,11.225133689839572,19.966844919786094,17.946524064171122,44.583333333333336,0.725,52.5173885,13.3951309
203,203,DE,Berlin,2020,0.1,9.872222222222222,19.765404040404043,16.257575757575758,36.30232558139535,1.072443181818182,52.5173885,13.3951309
204,204,DE,Berlin,2021,0.1,9.5426735218509,19.344215938303343,17.39331619537275,42.84935064935065,1.2779359430604984,52.5173885,13.3951309
205,205,DE,Berlin,2022,0.1,8.31322033898305,21.86949152542373,17.115254237288134,43.87457627118644,0.9815789473684212,52.5173885,13.3951309
206,206,DE,Berlin,2023,0.1,4.4,19.9,21.0,49.0,1.6,52.5173885,13.3951309
207,207,DE,Darmstadt,2018,,10.6,2.3,13.0,51.0,0.5,49.872775,8.651177
208,208,DE,Darmstadt,2019,,9.944743935309972,18.34339622641509,13.20754716981132,36.105121293800536,0.5897790055248618,49.872775,8.651177
209,209,DE,Darmstadt,2020,,7.747979797979798,19.110353535353536,12.590909090909092,31.866161616161616,0.5307065217391305,49.872775,8.651177
210,210,DE,Darmstadt,2021,0.0999999999999999,8.89642857142857,16.757765667574933,12.517711171662125,34.21525885558583,0.5453488372093023,49.872775,8.651177
211,211,DE,Darmstadt,2022,0.1,,20.13864406779661,12.532203389830508,31.05084745762712,0.6164948453608248,49.872775,8.651177
212,212,DE,Darmstadt,2023,0.1,,13.8,14.0,33.0,0.8,49.872775,8.651177
213,213,DE,Dresden,2016,,11.166666666666666,14.466666666666669,13.5,,2.6666666666666665,51.0493286,13.7381437
214,214,DE,Dresden,2017,,10.064285714285717,21.623076923076923,20.51648351648352,,1.851123595505618,51.0493286,13.7381437
215,215,DE,Dresden,2018,,9.256043956043955,22.657692307692308,16.0,,1.481767955801105,51.0493286,13.7381437
